WK Level 80	WK Level 85	WK Level 90	WK Level 95	Title	Main Author	AB Book ID
36	39	46	58	流刑地で	カフカ, フランツ	49867
36	39	47	X	私の仕事　松篁の仕事	上村, 松園	49722
36	40	46	55	火夫	カフカ, フランツ	49859
36	40	48	60	左団次一行	岸田, 国士	44558
36	40	49	X	外来語所感	九鬼, 周造	4399
36	40	49	X	握り寿司の名人	北大路, 魯山人	49989
36	40	49	X	反キリスト教運動	小川, 未明	51779
36	41	46	54	安吾巷談	坂口, 安吾	43181
36	41	46	55	入梅	久坂, 葉子	4964
36	41	46	55	Ｓ夫人への手紙	岸田, 国士	44750
36	41	46	56	湯けむり	澤西, 祐典	58174
36	41	46	56	右門捕物帖	佐々木, 味津三	595
36	41	46	59	右門捕物帖	佐々木, 味津三	593
36	41	47	X	愛	岡本, かの子	4996
36	41	47	X	偶人物語	田中, 貢太郎	45559
36	41	48	59	涙をもつて正義をささえる	金森, 徳次郎	59386
36	41	48	60	浴槽	大坪, 砂男	57067
36	41	48	X	空罎	服部, 之総	50356
36	41	48	X	入れ札	菊池, 寛	486
36	41	48	X	安吾巷談	坂口, 安吾	43182
36	41	48	X	思い出す職人	柳, 宗悦	56738
36	41	48	X	ここに弟あり	岸田, 国士	51827
36	41	48	X	記憶のいたづら	岸田, 国士	43852
36	41	48	X	物理的集団的性格	中井, 正一	43824
36	41	48	X	勇士ウ※［＃小書き片仮名ヲ］ルター（実話）	鈴木, 三重吉	45189
36	41	49	X	科学と国境	中谷, 宇吉郎	57262
36	41	49	X	「壇」の解体	中井, 正一	43814
36	41	49	X	北海道開発に消えた八百億円	中谷, 宇吉郎	57275
36	41	50	59	茶の本	岡倉, 由三郎	49186
36	41	50	X	垣内の話	柳田, 国男	58024
36	41	50	X	舞台の言葉	岸田, 国士	43580
36	41	50	X	世評（一幕二場）	菊池, 寛	55989
36	41	50	X	政事と教育と分離すべし	福沢, 諭吉	50273
36	41	50	X	寒月の「首縊りの力学」その他	中谷, 宇吉郎	57451
36	41	50	X	空襲時に於ける興行非常対策について	岸田, 国士	44717
36	41	51	X	指環	江戸川, 乱歩	57197
36	41	51	X	従妹に	伊藤, 野枝	56964
36	41	51	X	椎の実	橋本, 多佳子	55838
36	41	51	X	「細雪」回顧	谷崎, 潤一郎	57371
36	41	51	X	新劇運動の一考察	岸田, 国士	44357
36	41	51	X	井戸の底に埃の溜つた話	葉山, 嘉樹	1818
36	41	52	X	新劇の黎明	岸田, 国士	44760
36	41	52	X	文章の一形式	坂口, 安吾	56816
36	41	52	X	新劇の行くべき途	岸田, 国士	44467
36	41	52	X	わが演劇文化の水準	岸田, 国士	44528
36	41	53	60	慶応義塾学生諸氏に告ぐ	福沢, 諭吉	49756
36	41	53	X	新らしき婦人の男性観	伊藤, 野枝	56962
36	41	54	X	古代に於ける言語伝承の推移	折口, 信夫	18398
36	42	47	56	勇子	小泉, 八雲	59082
36	42	47	58	分配	島崎, 藤村	1512
36	42	47	58	右門捕物帖	佐々木, 味津三	584
36	42	47	X	秋の暈	織田, 作之助	1041
36	42	47	X	大力物語	菊池, 寛	50447
36	42	47	X	音について	太宰, 治	1606
36	42	47	X	シャリアピン	小熊, 秀雄	56916
36	42	47	X	私は隠居ではない	吉田, 茂	58230
36	42	47	X	古い記憶を辿って	上村, 松園	49726
36	42	48	X	勝負事	菊池, 寛	499
36	42	48	X	お魚女史	坂口, 安吾	43136
36	42	48	X	乾あんず	片山, 広子	50145
36	42	48	X	いてふの実	宮沢, 賢治	4423
36	42	48	X	蚊帳の釣手	沖野, 岩三郎	45172
36	42	48	X	牛を調弄ふ男	原, 民喜	48444
36	42	48	X	白っぽい洋服	田中, 貢太郎	52255
36	42	48	X	おじいさんのランプ	新美, 南吉	635
36	42	48	X	昨今横浜異聞（一幕）	岸田, 国士	51832
36	42	48	X	平次と生きた二十七年	野村, 胡堂	56322
36	42	49	60	六三制を活かす道	中谷, 宇吉郎	57279
36	42	49	X	香油	水野, 葉舟	4492
36	42	49	X	忘れもの	原, 民喜	48474
36	42	49	X	乱歩分析	大下, 宇陀児	57501
36	42	49	X	源氏物語	紫式部, 	5045
36	42	49	X	酒友列伝	山之口, 貘	56663
36	42	49	X	樺細工の道	柳, 宗悦	56739
36	42	49	X	八月三日の夢	中谷, 宇吉郎	59201
36	42	49	X	文芸の側衛的任務	岸田, 国士	44657
36	42	49	X	非凡人と凡人の遺書	岡本, 一平	1277
36	42	49	X	アインシュタイン教授をわが国に迎えて	石原, 純	58005
36	42	50	59	私の歩んだ道	蜷川, 新	56238
36	42	50	59	学問の独立と東京専門学校の創立	大隈, 重信	57902
36	42	50	X	夕凪	原, 民喜	48483
36	42	50	X	幻聴	蘭, 郁二郎	43429
36	42	50	X	恩師	佐々木, 邦	55806
36	42	50	X	槍ガ岳	松濤, 明	56896
36	42	50	X	青磁の皿	薄田, 泣菫	4914
36	42	50	X	俳優の素質	岸田, 国士	44374
36	42	50	X	徒然草の鑑賞	寺田, 寅彦	43257
36	42	50	X	山を降る一隊	牧野, 信一	45293
36	42	50	X	葉桜（一幕）	岸田, 国士	52083
36	42	50	X	青山菊栄様へ	伊藤, 野枝	56961
36	42	50	X	今日になるまで	上村, 松園	49734
36	42	50	X	演劇の様式――総論	岸田, 国士	44840
36	42	50	X	恋愛恐怖病（二場）	岸田, 国士	52087
36	42	50	X	久保田米斎君の思い出	岡本, 綺堂	49552
36	42	50	X	夜寒に火を囲んで懐しい雑炊	北大路, 魯山人	50006
36	42	51	X	男ごゝろ	永井, 荷風	50276
36	42	51	X	いとこ同志	宮本, 百合子	15953
36	42	51	X	芸術統制是非	辰野, 隆	56627
36	42	51	X	手品師と蕃山	薄田, 泣菫	1525
36	42	51	X	リズムの構造	中井, 正一	43830
36	42	51	X	是名優哉（一幕）	岸田, 国士	51831
36	42	51	X	絶望を与へたる者	横光, 利一	58873
36	42	51	X	物理的空間の成立まで	戸坂, 潤	43261
36	42	52	59	人間否定か社会肯定か	小川, 未明	51778
36	42	52	60	掠奪した短刀	田中, 貢太郎	45565
36	42	52	X	不苦心談	森, 鴎外	50910
36	42	52	X	学生と読書	倉田, 百三	43132
36	42	53	X	結核症	斎藤, 茂吉	43499
36	42	53	X	九州より	伊藤, 野枝	56971
36	42	54	X	少年	原, 民喜	48466
36	42	54	X	街の断片	原, 民喜	48480
36	42	55	X	ピアノ	芥川, 竜之介	1130
36	42	55	X	飯田橋駅	原, 民喜	48440
36	43	47	58	曇天	原, 民喜	48489
36	43	47	59	奈々子	伊藤, 左千夫	625
36	43	48	58	我が人生観	坂口, 安吾	43202
36	43	48	59	右門捕物帖	佐々木, 味津三	587
36	43	48	59	カストリ社事件	坂口, 安吾	43140
36	43	48	X	断唱	牧野, 信一	45288
36	43	48	X	癲狂院外景	富永, 太郎	55485
36	43	49	X	身投げ救助業	菊池, 寛	489
36	43	49	X	横光君の印象	岸田, 国士	44756
36	43	49	X	余裕のことなど	伊丹, 万作	43637
36	43	49	X	かしわばやしの夜	宮沢, 賢治	43759
36	43	49	X	ファティアの花鬘	牧野, 信一	45299
36	43	49	X	豚肉　桃　りんご	片山, 広子	49146
36	43	49	X	女王スカァアの笑い	マクラウド, フィオナ	49930
36	43	50	60	世界覗眼鏡	岸田, 国士	44540
36	43	50	X	夏帽子	萩原, 朔太郎	1765
36	43	50	X	木の十字架	堀, 辰雄	4847
36	43	50	X	感覚の回生	小川, 未明	51759
36	43	50	X	年末の一日	芥川, 竜之介	107
36	43	50	X	捨てる文化	中谷, 宇吉郎	59197
36	43	50	X	千世子（二）	宮本, 百合子	15946
36	43	50	X	世界怪談名作集	ストックトン, フランシス・リチャード	43473
36	43	50	X	言語は生きている	中井, 正一	43833
36	43	50	X	二科展院展急行瞥見	寺田, 寅彦	43286
36	43	51	X	毒蛾	宮沢, 賢治	4425
36	43	51	X	蓮月焼	服部, 之総	50372
36	43	51	X	酒ぎらい	太宰, 治	18350
36	43	51	X	学生時代	幸田, 露伴	1445
36	43	51	X	嫁泥棒譚	伊藤, 野枝	57147
36	43	51	X	擬似新年	大下, 宇陀児	57890
36	43	51	X	作家の手帖	太宰, 治	1093
36	43	51	X	一日の労苦	太宰, 治	1592
36	43	51	X	我が宗教観	淡島, 寒月	4956
36	43	51	X	萌黄色の茎	田中, 貢太郎	52266
36	43	51	X	鍬と鎌の五月	黒島, 伝治	45443
36	43	51	X	秋艸道人の書について	吉野, 秀雄	58936
36	43	51	X	百万人のそして唯一人の文学	青野, 季吉	52214
36	43	51	X	大唐田または唐干田という地名	柳田, 国男	58447
36	43	52	X	穴	蘭, 郁二郎	43426
36	43	52	X	童話	原, 民喜	48488
36	43	52	X	野の墓	岩本, 素白	52195
36	43	52	X	問答二三	内村, 鑑三	1213
36	43	52	X	二つの答	岸田, 国士	44317
36	43	52	X	歳時記新註	寺田, 寅彦	43568
36	43	52	X	時勢と道徳観念	喜田, 貞吉	49810
36	43	52	X	『雪華図説』の研究	中谷, 宇吉郎	57860
36	43	52	X	「味の素」発明の動機	池田, 菊苗	43623
36	43	52	X	「風俗時評」あとがき	岸田, 国士	44882
36	43	52	X	憲政に於ける輿論の勢力	大隈, 重信	57899
36	43	52	X	能ぎらい／能好き／能という名前	夢野, 久作	4443
36	43	53	X	山雀	薄田, 泣菫	4349
36	43	53	X	随想	上村, 松園	49732
36	43	53	X	周囲に聴く	岸田, 国士	44493
36	43	53	X	一葉の日記	久保田, 万太郎	56001
36	43	53	X	歌舞伎劇の将来	岸田, 国士	44575
36	43	53	X	新詩社と石川啄木	佐藤, 春夫	58568
36	43	53	X	能面と松園さんの絵	金剛, 巌	49720
36	43	53	X	フランスに於けるシェイクスピア	岸田, 国士	44594
36	43	54	X	符牒の語源	三遊亭, 金馬	56766
36	43	54	X	ＫからＱまで	寺田, 寅彦	43252
36	43	54	X	或新年の小説評	田山, 花袋	48815
36	43	54	X	人生・文章習練の書	恩地, 孝四郎	55502
36	43	54	X	意慾的創作文章の形式と方法	坂口, 安吾	56809
36	43	55	X	父親	田山, 花袋	48923
36	43	55	X	仙人	芥川, 竜之介	144
36	43	55	X	妖蛸	田中, 貢太郎	45542
36	43	55	X	画界漫言	菱田, 春草	59078
36	43	55	X	楽しき生涯	内村, 鑑三	1214
36	43	55	X	二葉亭四迷	内田, 魯庵	49572
36	43	55	X	かなしき女王	マクラウド, フィオナ	49925
36	43	55	X	うまれて　来る　雀達	新美, 南吉	43393
36	43	55	X	古図の信じ得可き程度	木暮, 理太郎	56266
36	43	55	X	訳本ファウストについて	森, 鴎外	50911
36	43	56	X	仏蘭西役者の裏表	岸田, 国士	44313
36	43	56	X	カフエ・ミネルワ	斎藤, 茂吉	5078
36	43	58	X	時代色	岡本, かの子	4540
36	44	48	X	短歌習作	宮本, 百合子	16010
36	44	49	X	嫂	素木, しづ	4316
36	44	50	X	断片	富永, 太郎	55481
36	44	50	X	蠅供養	田中, 貢太郎	4475
36	44	50	X	エレオノラ・デュウゼ	和辻, 哲郎	49917
36	44	51	X	聟	宮本, 百合子	1988
36	44	51	X	朝御飯	林, 芙美子	45307
36	44	51	X	父が生んだ赤ん坊	原, 民喜	48472
36	44	52	58	俺達の農民組合	今野, 大力	55528
36	44	52	X	手紙	坂本, 竜馬	51433
36	44	52	X	享楽人	和辻, 哲郎	49888
36	44	53	X	風邪一束	岸田, 国士	44568
36	44	53	X	古本評判記	永井, 荷風	50277
36	44	53	X	たね子の憂鬱	芥川, 竜之介	164
36	44	54	X	我が詩観	中原, 中也	50241
36	44	54	X	泉先生と私	谷崎, 潤一郎	57370
36	44	54	X	日本に生れた以上は	岸田, 国士	44438
36	44	55	X	六号記	岸田, 国士	44430
36	44	55	X	劉海石	田中, 貢太郎	1660
36	44	55	X	詩と其の伝統	中原, 中也	50231
36	44	56	X	冬彦抄	横光, 利一	59689
36	44	59	X	将来の日本	田口, 卯吉	49693
36	45	49	X	花模様女剣戟	小野, 佐世男	48572
36	45	50	X	和歌三	坂本, 竜馬	52153
36	45	51	59	滑走	原, 民喜	48451
36	45	52	X	生滅の心理	田山, 花袋	48907
36	45	52	X	真夏日の散歩	原, 民喜	48476
36	45	52	X	九月十四日の朝	正岡, 子規	50382
36	45	55	X	北朗来庵	尾崎, 放哉	43776
36	45	55	X	国栖の名義	喜田, 貞吉	49808
36	45	55	X	文房具漫談	谷崎, 潤一郎	58927
36	45	55	X	ルイ・パストゥール	石原, 純	58162
36	45	56	X	文学か戯曲か	岸田, 国士	44315
36	46	53	X	棉の花	原, 民喜	48475
36	46	57	X	十年後の映画界	渡辺, 温	4486
36	46	X	X	回想	正宗, 白鳥	58961
37	40	48	X	科学が臍を曲げた話	海野, 十三	43663
37	40	50	59	立待岬にいたりて	今野, 大力	55524
37	40	50	59	創作の心理について	和辻, 哲郎	49897
37	40	50	X	机前に空しく過ぐ	小川, 未明	51797
37	41	45	X	月光の下	田中, 貢太郎	45583
37	41	47	X	日月様	坂口, 安吾	43158
37	41	48	60	四谷怪談異説	岡本, 綺堂	56512
37	41	49	60	我が馬券哲学	菊池, 寛	1343
37	41	49	X	百物語	岡本, 綺堂	43577
37	41	49	X	レンズとフィルム	中井, 正一	43820
37	41	50	X	殺人の涯	海野, 十三	1239
37	41	51	X	八百屋	三遊亭, 円朝	50099
37	42	46	58	かなしみの日より	素木, しづ	435
37	42	46	60	釣り師の心境	坂口, 安吾	43165
37	42	46	X	稲妻	原, 民喜	48443
37	42	47	57	右門捕物帖	佐々木, 味津三	561
37	42	47	58	退歩主義者	坂口, 安吾	43161
37	42	47	58	右門捕物帖	佐々木, 味津三	594
37	42	47	59	明治開化　安吾捕物	坂口, 安吾	43223
37	42	47	X	投手殺人事件	坂口, 安吾	43190
37	42	48	56	私の履歴書	浅沼, 稲次郎	51167
37	42	48	57	変身	カフカ, フランツ	49866
37	42	48	57	四日闇夜	ホワイト, フレッド・Ｍ	60318
37	42	48	59	天草の春	長谷, 健	49801
37	42	48	59	農業物理学夜話	中谷, 宇吉郎	57310
37	42	48	60	宮崎の町	中村, 地平	57057
37	42	48	X	穴	岡本, 綺堂	45500
37	42	48	X	赤絵鉢	柳, 宗悦	52186
37	42	48	X	母たち	小林, 多喜二	43685
37	42	49	X	指輪一つ	岡本, 綺堂	43547
37	42	49	X	安吾史譚	坂口, 安吾	56838
37	42	49	X	忘れえぬ風景	島木, 健作	58922
37	42	49	X	松園女史の思い出	金子, 薫園	49721
37	42	49	X	農村の文化について	岸田, 国士	44714
37	42	50	X	上海の絵本	三岸, 好太郎	59355
37	42	50	X	露伴の出世咄	内田, 魯庵	49577
37	42	50	X	スフィンクス（覚書）	横光, 利一	56938
37	42	51	60	帝展を見ざるの記	寺田, 寅彦	43281
37	42	51	X	墓	宮本, 百合子	1959
37	42	51	X	こま犬	岡本, 綺堂	43545
37	42	51	X	黒田清隆の方針	服部, 之総	50360
37	42	51	X	シャルル・ヴィルドラックについて	岸田, 国士	44411
37	42	52	X	脱却の工夫	田山, 花袋	48918
37	42	52	X	愚助大和尚	沖野, 岩三郎	45175
37	42	52	X	観光事業と文化問題	岸田, 国士	44673
37	42	52	X	〔憲政本党〕総理退任の辞	大隈, 重信	57984
37	42	53	X	瀧について	尾崎, 士郎	59036
37	42	53	X	寄生木と縄梯子	牧野, 信一	45292
37	42	54	X	武州公秘話	正宗, 白鳥	43297
37	43	47	56	右門捕物帖	佐々木, 味津三	591
37	43	47	56	ニールスのふしぎな旅	ラーゲルレーヴ, セルマ	58052
37	43	47	59	ストリップ修学旅行	小野, 佐世男	48577
37	43	47	X	愛	岡本, かの子	58305
37	43	47	X	灯籠	太宰, 治	1568
37	43	48	59	右門捕物帖	佐々木, 味津三	590
37	43	48	59	白い月の世界	中谷, 宇吉郎	56727
37	43	48	59	幾度目かの最期	久坂, 葉子	59900
37	43	48	60	放浪者	岸田, 国士	43851
37	43	48	X	海豹	マクラウド, フィオナ	49923
37	43	48	X	白い道	徳永, 直	49290
37	43	48	X	或る日の小せん	吉井, 勇	51242
37	43	48	X	鷹の井戸（一幕）	イエイツ, ウィリアム・バトラー	58706
37	43	48	X	明治開化　安吾捕物	坂口, 安吾	43219
37	43	49	59	芥川賞の人々	佐藤, 春夫	58793
37	43	49	59	Ｍ侯爵と写真師	菊池, 寛	491
37	43	49	X	貝の火	宮沢, 賢治	1942
37	43	49	X	波の音	田山, 花袋	48932
37	43	49	X	吝嗇家	三遊亭, 円朝	50089
37	43	49	X	安吾巷談	坂口, 安吾	43180
37	43	49	X	魔の退屈	坂口, 安吾	56805
37	43	49	X	安吾史譚	坂口, 安吾	56831
37	43	49	X	ブロンズまで	牧野, 信一	45300
37	43	49	X	幾度目かの最期	久坂, 葉子	4970
37	43	49	X	井伏鱒二によせて	小山, 清	58324
37	43	49	X	月夜の東大寺南大門	和辻, 哲郎	51232
37	43	49	X	洞熊学校を卒業した三人	宮沢, 賢治	4418
37	43	50	59	安吾新日本風土記	坂口, 安吾	49950
37	43	50	60	旅へ出て	宮本, 百合子	15948
37	43	50	60	『地球盗難』の作者の言葉	海野, 十三	43666
37	43	50	X	感応	岩村, 透	49210
37	43	50	X	新茶	岡本, かの子	1289
37	43	50	X	異魚	中谷, 宇吉郎	57260
37	43	50	X	蛋白石	宮本, 百合子	15950
37	43	50	X	正岡子規	夏目, 漱石	1751
37	43	50	X	咢堂小論	坂口, 安吾	56811
37	43	50	X	五階の窓	森下, 雨村	58752
37	43	50	X	源氏物語	紫式部, 	5060
37	43	50	X	愚人の毒	小酒井, 不木	1454
37	43	50	X	あやつり裁判	大阪, 圭吉	1268
37	43	50	X	種紙の青む頃	前田, 夕暮	56879
37	43	50	X	かしはばやしの夜	宮沢, 賢治	1932
37	43	50	X	小さな山羊の記録	坂口, 安吾	43169
37	43	50	X	カルナツクの夏の夕	岸田, 国士	44359
37	43	50	X	元禄時代小説第一巻「本朝二十不孝」ぬきほ（言文一致訳）	井原, 西鶴	15938
37	43	51	X	犬	三遊亭, 金馬	56793
37	43	51	X	遁走	小山, 清	58193
37	43	51	X	放し鰻	岡本, 綺堂	45509
37	43	51	X	駆ける朝	牧野, 信一	45282
37	43	51	X	東北の家	片山, 広子	49143
37	43	51	X	土俵の夢	尾崎, 士郎	56791
37	43	51	X	石を積む	別所, 梅之助	4447
37	43	51	X	味覚馬鹿	北大路, 魯山人	50005
37	43	51	X	北九州の窯	柳, 宗悦	56740
37	43	51	X	賭博の負債	田中, 貢太郎	1619
37	43	51	X	くづれた土手	田山, 花袋	48853
37	43	51	X	科学者と芸術家	寺田, 寅彦	1108
37	43	51	X	演劇当面の問題	岸田, 国士	44498
37	43	51	X	築地小劇場の旗挙	岸田, 国士	44311
37	43	52	X	九年母	青木, 正児	59877
37	43	52	X	雲石紀行	柳, 宗悦	56736
37	43	52	X	西部劇通信	牧野, 信一	45218
37	43	52	X	武州喜多院	中里, 介山	4906
37	43	52	X	茂吉の一面	宇野, 浩二	55955
37	43	52	X	和州地名談	柳田, 国男	58450
37	43	52	X	永遠の感覚	高村, 光太郎	58155
37	43	52	X	朝起の人達	佐々木, 邦	55800
37	43	52	X	西洋の丁稚	三遊亭, 円朝	50091
37	43	52	X	随筆銭形平次	野村, 胡堂	56321
37	43	52	X	静安寺の碑文	横光, 利一	56935
37	43	52	X	救われた稀本	中谷, 宇吉郎	57306
37	43	52	X	地方文学の曙光	岸田, 国士	44718
37	43	52	X	静岡地震被害見学記	寺田, 寅彦	4391
37	43	52	X	堕落論〔続堕落論〕	坂口, 安吾	56814
37	43	53	X	遺言三種	森, 鴎外	1117
37	43	53	X	霊魂の話	折口, 信夫	18412
37	43	53	X	山間秘話	中原, 中也	55933
37	43	53	X	冬の情緒	萩原, 朔太郎	50216
37	43	53	X	熱い砂の上	牧野, 信一	45281
37	43	53	X	旧聞日本橋	長谷川, 時雨	4981
37	43	53	X	エンジンの響	田山, 花袋	48990
37	43	53	X	大戦乱後の国際平和	大隈, 重信	58109
37	43	53	X	文明史上の一新紀元	大隈, 重信	58113
37	43	53	X	入営する青年たちは何をなすべきか	黒島, 伝治	45451
37	43	54	X	春菜	薄田, 泣菫	4897
37	43	54	X	不幸	梶井, 基次郎	56505
37	43	54	X	お時儀	芥川, 竜之介	119
37	43	54	X	巌頭の感	藤村, 操	59145
37	43	54	X	漫言一則	北村, 透谷	43489
37	43	54	X	吾人の文明運動	大隈, 重信	58116
37	43	55	X	主のつとめ	北村, 透谷	45240
37	43	55	X	真の愛国心	新渡戸, 稲造	50529
37	43	55	X	心理の縦断と横断	田山, 花袋	48898
37	43	55	X	井上正夫におくる手紙	久保田, 万太郎	56465
37	43	56	X	夜の讃歌	富永, 太郎	55496
37	43	56	X	初冬の記事	田山, 花袋	48892
37	43	59	X	時計とステッキ	岸田, 国士	43579
37	43	X	X	兎	三好, 達治	58735
37	44	47	X	幽霊	小野, 佐世男	48573
37	44	49	X	源氏物語	紫式部, 	5059
37	44	49	X	お女郎蜘蛛	宮本, 百合子	15943
37	44	50	59	落語家たち	武田, 麟太郎	1557
37	44	50	60	ある思想家の手紙	和辻, 哲郎	49877
37	44	50	X	蝿	原, 民喜	48479
37	44	50	X	星	岡本, かの子	1291
37	44	50	X	寐顔	永井, 荷風	58075
37	44	50	X	安吾史譚	坂口, 安吾	56837
37	44	50	X	面積の厚み	宮本, 百合子	2028
37	44	51	60	物語の絵画化についてなど	亀井, 勝一郎	58097
37	44	51	X	淡雪	原, 民喜	48439
37	44	51	X	黄昏	水野, 葉舟	4494
37	44	51	X	秋の鮎	佐藤, 垢石	50583
37	44	51	X	硯と墨	中谷, 宇吉郎	59196
37	44	51	X	臨終まで	梶井, 久	1329
37	44	51	X	源氏物語	紫式部, 	5056
37	44	51	X	水仙月の四日	宮沢, 賢治	1930
37	44	51	X	取引にあらず	岸田, 国士	51834
37	44	51	X	科学者と夜店商人	海野, 十三	43627
37	44	51	X	銭形平次打明け話	野村, 胡堂	57219
37	44	51	X	花のき村と盗人たち	新美, 南吉	630
37	44	51	X	百姓の足、坊さんの足	新美, 南吉	45082
37	44	52	X	手紙	芥川, 竜之介	166
37	44	52	X	風と裾	岡本, かの子	443
37	44	52	X	蓑田先生	寺田, 寅彦	1693
37	44	52	X	本因坊と私	関根, 金次郎	1542
37	44	52	X	新劇復興の兆	岸田, 国士	44599
37	44	52	X	寺内の奇人団	淡島, 寒月	4909
37	44	52	X	世界怪談名作集	フランス, アナトール	43470
37	44	52	X	「引札」のはなし	久保田, 万太郎	56464
37	44	52	X	「王の玄関」イエーツ戯曲	片山, 広子	50142
37	44	53	X	僕の孤独癖について	萩原, 朔太郎	50053
37	44	54	X	砧	上村, 松園	49736
37	44	54	X	素面の管	岸田, 国士	44342
37	44	54	X	伊香保土産	島崎, 藤村	1513
37	44	54	X	或恋愛小説	芥川, 竜之介	129
37	44	54	X	随筆銭形平次	野村, 胡堂	57217
37	44	55	X	奇術考案業	長谷川, 伸	55835
37	44	55	X	深川の老漁夫	岡本, 綺堂	56463
37	44	55	X	ぶらんこ（一幕）	岸田, 国士	52086
37	44	58	X	古松研	薄田, 泣菫	4913
37	44	X	X	『全輯百間随筆』内容見本「推薦文」	桑木, 厳翼	48848
37	45	51	X	引越し	中原, 中也	55780
37	45	52	X	命を弄ぶ男ふたり（一幕）	岸田, 国士	52081
37	45	53	X	萩	久保田, 万太郎	56003
37	45	53	X	伊能忠敬	石原, 純	58549
37	45	53	X	訳者より著者へ	岸田, 国士	44306
37	45	53	X	風呂を買うまで	岡本, 綺堂	49530
37	45	53	X	北のはての地に	風巻, 景次郎	58916
37	45	53	X	いわゆる「反省」は我々を救うか	岸田, 国士	44754
37	45	54	X	「風博士」	牧野, 信一	45207
37	45	55	X	女仙	芥川, 竜之介	1031
37	45	55	X	宝島	佐々木, 直次郎	50503
37	45	55	X	顔の椿事	原, 民喜	48450
37	45	55	X	よもやまの話	中原, 中也	50257
37	45	56	X	無題	富永, 太郎	55493
37	45	56	X	普請中	森, 鴎外	45255
37	45	57	X	牛	岡本, 綺堂	45484
37	45	57	X	鼓の音	田中, 貢太郎	52254
37	45	58	X	忠僕	池谷, 信三郎	55988
37	45	59	X	孤独	蘭, 郁二郎	43430
37	45	60	X	義猴記	田中, 貢太郎	1646
37	45	60	X	日曜日之説	柏原, 孝章	50733
37	46	55	X	着物	芥川, 竜之介	1137
37	46	55	X	華族のお医者	三遊亭, 円朝	50082
37	46	55	X	釈宗演師を語る	鈴木, 大拙	58058
37	46	55	X	未亡人と人道問題	二葉亭, 四迷	58810
37	46	56	X	寒鮠の記	佐藤, 垢石	50588
37	46	57	X	浅草の喰べもの	久保田, 万太郎	56000
37	46	58	X	悲しき思出	石川, 啄木	49676
37	46	60	X	土達磨を毀つ辞	正岡, 子規	50387
37	46	X	X	書翰	横光, 利一	60004
37	47	54	X	高きへ憧れる心	与謝野, 晶子	59423
37	47	55	X	絶対的人格	伊藤, 左千夫	57441
37	47	57	X	奇蹟	原, 民喜	48455
37	47	57	X	藤の花	原, 民喜	48473
37	47	57	X	解脱非解脱	田山, 花袋	48860
37	47	57	X	我が一九二二年	生田, 長江	56886
37	47	X	X	ふつくりとした人柄	萩原, 朔太郎	59986
37	48	X	X	詩四章	三好, 達治	58750
37	49	X	X	綜合大学の図書	会津, 八一	58664
37	52	X	X	株式会社科学研究所の使命 	仁科, 芳雄	43703
37	56	X	X	服装語彙分類案	柳田, 国男	58037
38	42	47	53	時差のないふたつの島	片岡, 義男	52175
38	42	48	55	明治開化　安吾捕物	坂口, 安吾	43214
38	42	48	X	霧	原, 民喜	48457
38	42	48	X	雲の日記	正岡, 子規	50406
38	42	49	58	院展遠望	和辻, 哲郎	49879
38	42	49	X	夏目先生の追憶	和辻, 哲郎	49904
38	42	50	X	兜	岡本, 綺堂	45482
38	42	50	X	談片	田山, 花袋	49081
38	42	50	X	民衆芸術の精神	小川, 未明	51768
38	42	50	X	背負ひ切れぬ重荷	伊藤, 野枝	56236
38	42	52	X	性格としての空間	戸坂, 潤	43265
38	42	53	X	『辞苑』跋	新村, 出	58508
38	42	55	X	鎧の挿話	牧野, 信一	45294
38	42	55	X	狩太農場の解放	有島, 武郎	50213
38	42	55	X	北穂天狗の思い出	上村, 松園	49737
38	42	56	X	馬鹿七	沖野, 岩三郎	45169
38	43	47	58	剣の四君子	吉川, 英治	56491
38	43	48	54	フランダースの犬	ド・ラ・ラメー, マリー・ルイーズ	57302
38	43	48	59	右門捕物帖	佐々木, 味津三	564
38	43	48	X	母子像	久生, 十蘭	52183
38	43	48	X	凡人凡語	梅崎, 春生	56778
38	43	49	58	私の活動写真傍観史	伊丹, 万作	43639
38	43	49	X	巷談師	坂口, 安吾	43194
38	43	49	X	四風の街	チェンバース, ロバート・W	58702
38	43	49	X	右門捕物帖	佐々木, 味津三	575
38	43	49	X	愛と月の犬	マッケナ, リチャード・ミルトン	59176
38	43	49	X	真夏の日本海	中谷, 宇吉郎	57874
38	43	49	X	羊飼いハイタ	ビアス, アンブローズ	57401
38	43	49	X	サンニー・サイド・ハウス	牧野, 信一	45296
38	43	50	59	右門捕物帖	佐々木, 味津三	585
38	43	50	60	安吾巷談	坂口, 安吾	43178
38	43	50	X	入営前後	黒島, 伝治	45452
38	43	50	X	神田界隈	楠山, 正雄	49434
38	43	50	X	裸体談義	永井, 荷風	49672
38	43	50	X	拾うた冠	宮原, 晃一郎	45154
38	43	50	X	源氏物語	紫式部, 	5052
38	43	50	X	漱石の人物	和辻, 哲郎	49898
38	43	51	60	偶像崇拝の心理	和辻, 哲郎	49889
38	43	51	X	夢	相馬, 泰三	50182
38	43	51	X	白	リルケ, ライネル・マリア	50920
38	43	51	X	新郎	太宰, 治	1586
38	43	51	X	紙幣	小熊, 秀雄	56915
38	43	51	X	源氏物語	紫式部, 	5040
